PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,Date,Year,DOY
-70.55305,35.114788,-18.133778,40.18511,39.429127,-6.2022085,2017-06-18,2017,169
-110.5981,37.25206,-7.5333705,24.621878,32.081894,-12.448429,2017-06-19,2017,170
-152.39491,19.433924,12.330716,-17.84086,12.511727,0.5121238,2017-06-20,2017,171
-74.797745,-20.129463,27.817753,-23.081917,4.31591,27.066378,2017-06-21,2017,172
-34.434082,-69.85942,19.191734,-13.272367,13.764695,23.884306,2017-06-22,2017,173
-37.670753,-60.480774,10.879053,11.324096,4.9992313,0.3299407,2017-06-23,2017,174
-36.481167,-43.929264,8.295819,16.733332,-11.117561,-1.8409463,2017-06-24,2017,175
-47.96422,-25.619476,7.7639313,18.38097,-25.824366,0.24802457,2017-06-25,2017,176
-30.491022,-17.72103,4.948955,12.927385,-29.782097,18.153719,2017-06-26,2017,177
-1.6193382,-26.114832,1.5057423,-4.6901402,-25.472015,12.896222,2017-06-27,2017,178
-1.1086494,-31.420364,-0.7994988,-3.9565985,-20.004026,3.1329787,2017-06-28,2017,179
-18.606869,-29.216944,-10.151312,1.0124061,-18.268295,7.2068467,2017-06-29,2017,180
-41.822647,-25.661749,-9.921301,-6.1778436,-25.670288,24.898796,2017-06-30,2017,181
-59.825085,-18.358488,-3.1270547,-21.361662,-19.18291,24.5595,2017-07-01,2017,182
-64.35782,7.0920315,1.7762978,-10.463924,12.37,11.728197,2017-07-02,2017,183
-28.735785,2.7485983,3.98139,-5.2933064,15.630868,22.002544,2017-07-03,2017,184
-37.871635,-43.68942,-12.1864605,-13.5965395,2.4564419,22.334797,2017-07-04,2017,185
-49.740635,-67.81654,-13.41244,-2.7110522,-2.4550083,9.124297,2017-07-05,2017,186
-54.461662,-63.709496,-8.69903,10.240323,-6.903706,3.5524428,2017-07-06,2017,187
-47.471752,-33.039196,-0.30392686,13.174925,-6.496124,6.690431,2017-07-07,2017,188
-40.45124,-0.33817977,0.07969231,15.456604,0.16559008,4.6548014,2017-07-08,2017,189
-61.13984,10.94733,0.6979,2.3174665,-3.9913123,1.2162963,2017-07-09,2017,190
-22.224188,-4.9748116,4.6328487,5.0291214,-15.94053,12.443806,2017-07-10,2017,191
-31.967707,-37.06425,-0.63581985,2.411679,-22.619438,-0.16797656,2017-07-11,2017,192
-24.51714,-16.78965,8.506443,24.306368,-16.040945,-1.7761825,2017-07-12,2017,193
-18.144327,6.51317,8.440349,34.646225,-13.47356,7.2624736,2017-07-13,2017,194
-23.821535,21.66392,13.77676,32.406647,-9.984379,13.881209,2017-07-14,2017,195
-43.38409,32.88398,14.724615,31.27101,-0.81938463,4.1515207,2017-07-15,2017,196
-32.288876,29.575634,18.709738,16.00394,3.3549135,-1.8410873,2017-07-16,2017,197
-44.882286,-4.249274,15.310021,-19.71407,3.9870002,2.2796354,2017-07-17,2017,198
-54.91261,-45.8512,9.107015,-19.147331,1.9708114,-1.3839264,2017-07-18,2017,199
-50.389065,-45.720043,14.603236,-0.5277879,-0.6515445,-2.1366048,2017-07-19,2017,200
-34.581726,-17.926542,15.034811,11.107681,-4.731358,-2.0417745,2017-07-20,2017,201
-20.838345,8.656818,20.178518,20.365002,-2.3482776,-2.137088,2017-07-21,2017,202
-8.823949,21.286829,9.703575,25.493048,3.348599,-14.007269,2017-07-22,2017,203
-4.7473826,31.512672,19.668306,17.677528,-3.4342918,-18.352867,2017-07-23,2017,204
15.920031,2.9251728,33.82092,-17.642988,0.6271865,4.9969826,2017-07-24,2017,205
16.396624,-29.53487,28.680857,-13.402152,3.2812462,4.467323,2017-07-25,2017,206
10.901705,-27.16972,27.266115,-2.9333003,3.1829581,-5.318865,2017-07-26,2017,207
14.78832,-4.659942,25.55088,10.92086,-11.03867,0.87907404,2017-07-27,2017,208
18.113155,7.154197,25.418985,17.459078,-13.373362,10.904808,2017-07-28,2017,209
10.9721365,14.886224,29.043598,27.599907,-9.996735,19.084993,2017-07-29,2017,210
8.5630045,18.535555,27.019444,34.104717,2.090201,18.399302,2017-07-30,2017,211
-5.2502985,14.218712,26.099005,24.467869,3.4639363,8.363247,2017-07-31,2017,212
3.3955364,-14.360622,32.272896,-4.414896,7.3169904,5.0642986,2017-08-01,2017,213
21.235178,-41.130344,36.810978,-6.1682534,13.182859,11.518109,2017-08-02,2017,214
46.352364,-53.324,38.402714,2.0750897,21.060331,14.25612,2017-08-03,2017,215
65.400696,-58.378967,32.592068,7.938035,23.14899,15.9162245,2017-08-04,2017,216
55.63407,-42.39274,25.730358,13.960875,17.535986,11.627518,2017-08-05,2017,217
49.22338,-16.76247,24.891428,23.469234,1.6827217,8.702461,2017-08-06,2017,218
49.93589,-6.2893596,28.077454,18.920094,-16.32488,3.5936606,2017-08-07,2017,219
59.17042,-3.5842407,31.398407,4.2333503,-19.474354,2.0117645,2017-08-08,2017,220
48.45396,0.5148653,24.99189,-6.5652566,-20.127737,-10.7316,2017-08-09,2017,221
40.309624,10.356426,23.381956,-5.416056,-28.052734,-14.235404,2017-08-10,2017,222
36.542995,16.420706,24.415293,-6.9410453,-31.0275,-12.113748,2017-08-11,2017,223
54.9213,24.126598,30.266464,1.5713301,-21.941483,-1.7978815,2017-08-12,2017,224
88.90957,27.005062,28.994087,9.11551,-5.208184,10.112051,2017-08-13,2017,225
64.89201,27.730343,27.372105,-1.6296465,-5.8269773,3.7849135,2017-08-14,2017,226
35.84184,23.031172,25.479698,-13.350441,0.5587536,-10.463199,2017-08-15,2017,227
22.358797,17.785065,25.80482,-24.703619,5.2802663,-13.981403,2017-08-16,2017,228
25.152912,17.97693,22.228537,-20.051588,3.2784586,-13.789707,2017-08-17,2017,229
31.75307,20.236523,23.738708,-15.107093,0.25370476,-13.133148,2017-08-18,2017,230
65.44687,21.75086,32.062172,-13.535945,-4.1254325,-6.753299,2017-08-19,2017,231
58.519222,4.3906693,20.662163,-23.568937,-1.7127992,-10.371326,2017-08-20,2017,232
51.201023,6.577244,19.346401,-12.79251,-11.850957,-12.63719,2017-08-21,2017,233
46.399208,10.689127,23.294107,-14.008087,-22.512665,-13.802746,2017-08-22,2017,234
52.658443,19.675747,26.54595,-9.841365,-26.227533,-8.056413,2017-08-23,2017,235
77.468506,20.837614,29.444601,-11.564829,-24.138798,4.860183,2017-08-24,2017,236
66.191,10.917614,21.287626,-24.73685,-19.679174,-2.3573728,2017-08-25,2017,237
49.958076,12.75858,16.35272,-17.097937,-18.09111,-10.6876,2017-08-26,2017,238
47.857685,9.894351,15.572073,-17.578665,-16.120975,-13.26365,2017-08-27,2017,239
61.995167,-11.849325,16.052114,-28.980335,-4.212102,-8.416107,2017-08-28,2017,240
58.96035,-31.45357,10.792755,-15.289822,4.4617386,-7.4167495,2017-08-29,2017,241
77.4332,-24.903772,15.487531,2.0614026,5.31537,-1.3510206,2017-08-30,2017,242
83.15158,-16.764174,13.92803,11.790083,1.1887801,3.6572285,2017-08-31,2017,243
70.1859,36.774323,-27.45466,-11.614452,-21.978611,20.296608,2018-05-01,2018,121
47.37428,28.19472,-32.885048,-27.398746,-14.858645,10.969795,2018-05-02,2018,122
29.178453,36.78554,-37.97918,-16.10658,-13.45091,3.4312375,2018-05-03,2018,123
42.677208,42.103424,-40.476456,1.9513543,-11.1869135,7.683111,2018-05-04,2018,124
32.97742,44.358997,-43.01066,5.877955,-9.614957,19.006971,2018-05-05,2018,125
-10.70641,22.925123,-41.945343,-32.052002,-22.78399,23.784124,2018-05-06,2018,126
-32.11309,-6.1270194,-38.774055,-46.892185,-21.605038,24.854753,2018-05-07,2018,127
-42.883755,-5.1530933,-50.433613,-30.54913,-4.3226285,25.145748,2018-05-08,2018,128
-45.195984,-1.3720453,-54.14962,-32.904243,-10.865049,19.87416,2018-05-09,2018,129
-41.743206,1.5414402,-64.88538,-18.420471,-12.158069,19.750467,2018-05-10,2018,130
-34.56044,-23.551596,-55.757908,-24.527231,-15.691953,19.417519,2018-05-11,2018,131
-22.933016,-63.74887,-51.08207,-29.944569,-8.124624,9.593931,2018-05-12,2018,132
-5.9162483,-74.63765,-50.854336,-10.824716,9.773996,1.0859739,2018-05-13,2018,133
-22.40303,-54.916534,-59.74406,12.696285,-0.7325316,-9.06398,2018-05-14,2018,134
-31.028717,-11.408029,-52.858078,29.035128,-23.194061,-3.044959,2018-05-15,2018,135
-16.45486,28.94402,-44.38143,36.971703,-15.492845,15.329196,2018-05-16,2018,136
-25.298178,56.260323,-39.722347,35.831005,0.112174116,21.189106,2018-05-17,2018,137
-44.46014,73.357285,-34.128796,38.24274,16.45075,8.671945,2018-05-18,2018,138
-58.614616,77.99413,-34.974697,41.34331,19.592756,-1.301583,2018-05-19,2018,139
-80.716324,82.86315,-31.400944,35.287395,8.947551,-11.13225,2018-05-20,2018,140
-107.07497,89.98757,-8.512757,39.232067,10.533535,2.411037,2018-05-21,2018,141
-152.49237,84.21052,7.3615365,18.070602,16.02623,8.384406,2018-05-22,2018,142
-189.0047,65.58997,25.622828,-20.540688,10.083593,16.650944,2018-05-23,2018,143
-184.35498,50.782246,25.66549,-39.112007,1.290285,18.529728,2018-05-24,2018,144
-170.2796,50.516315,18.917128,-26.126244,-1.3486881,17.295534,2018-05-25,2018,145
-171.38966,22.15279,12.7072525,-45.041637,-15.696698,15.549611,2018-05-26,2018,146
-166.6182,6.1803284,5.2900195,-42.567772,-12.398421,-0.5061264,2018-05-27,2018,147
-150.31528,9.515599,-6.9896045,-31.858871,-8.518354,-14.754343,2018-05-28,2018,148
-86.25683,-20.836468,-6.745365,-38.906425,-13.960535,1.6425985,2018-05-29,2018,149
-36.783203,-90.7347,-17.557096,-14.784168,4.0904546,-0.41743842,2018-05-30,2018,150
-52.945835,-77.704384,-27.200178,35.162678,-0.66133046,-18.25892,2018-05-31,2018,151
-39.455177,-35.991188,-18.21667,47.218647,-12.444396,-7.5296164,2018-06-01,2018,152
-18.574684,-17.345022,-29.453697,53.457363,-7.7628818,17.306398,2018-06-02,2018,153
-61.566517,9.985123,-24.42931,44.678093,-20.128119,25.495876,2018-06-03,2018,154
-85.06753,15.672967,0.91006446,16.83727,-14.785485,33.672348,2018-06-04,2018,155
-94.230194,21.663233,5.1588473,9.481229,8.632193,28.58419,2018-06-05,2018,156
-43.086422,33.415462,-11.053788,29.735447,35.759575,19.331116,2018-06-06,2018,157
-68.62533,39.70967,-12.404564,15.367239,49.813442,4.9883595,2018-06-07,2018,158
-40.74953,43.250027,-5.9144015,25.255781,57.664856,-9.2456455,2018-06-08,2018,159
-61.509964,45.811913,-1.967174,19.68363,46.081413,-26.288189,2018-06-09,2018,160
-93.60786,40.476074,22.564383,-6.1704435,29.745058,-21.695784,2018-06-10,2018,161
-105.49422,14.650417,31.300062,-23.77235,24.651148,-1.1669275,2018-06-11,2018,162
-119.833725,0.94187856,29.475183,-33.601364,10.171277,9.669559,2018-06-12,2018,163
-103.96777,6.217129,17.988201,-20.53676,-3.3351061,1.3517865,2018-06-13,2018,164
-101.07036,9.107264,16.326515,-21.937616,-11.572782,-3.7380059,2018-06-14,2018,165
-93.948746,6.5761547,16.557611,-28.536001,-9.071956,-9.088768,2018-06-15,2018,166
-44.87702,-15.076859,22.167513,-28.405525,-0.30801156,6.843071,2018-06-16,2018,167
-25.173277,-40.56202,19.149288,-3.7331448,10.279023,12.3719225,2018-06-17,2018,168
-26.748587,-43.673546,13.012814,12.098034,9.418174,7.1462574,2018-06-18,2018,169
-24.573225,-22.815102,12.362349,26.046034,7.6230254,13.405836,2018-06-19,2018,170
-23.751654,-3.3363283,6.00909,39.42762,8.585763,31.293003,2018-06-20,2018,171
-29.047798,10.069864,6.8617277,34.217987,8.786213,38.52165,2018-06-21,2018,172
-10.183844,22.985346,12.243874,34.13349,29.265932,41.02767,2018-06-22,2018,173
-36.616943,31.487217,7.869098,27.732618,34.911304,23.812662,2018-06-23,2018,174
-56.461,38.561234,12.918063,24.994125,31.19398,6.7538466,2018-06-24,2018,175
-41.837906,30.355473,32.444138,19.768574,29.41192,20.379587,2018-06-25,2018,176
-60.498924,-6.054611,17.913256,-17.75265,23.99491,23.92954,2018-06-26,2018,177
-54.532974,-38.720646,12.473559,-27.939089,8.3589115,16.867773,2018-06-27,2018,178
-47.650406,-51.42758,6.5811996,-13.303852,3.9034176,-0.015745515,2018-06-28,2018,179
-45.61323,-35.88293,4.407854,1.8126041,-1.7193071,-0.10239658,2018-06-29,2018,180
-48.54372,-14.614861,0.9503562,11.721683,-11.744954,9.182099,2018-06-30,2018,181
-44.90907,-5.5321336,-2.1250188,12.338103,-21.298208,16.519072,2018-07-01,2018,182
-4.4824944,-17.23182,17.431679,-10.854034,-15.233578,10.284252,2018-07-02,2018,183
-13.059327,-53.206745,-5.060633,-7.5785165,7.7109957,-6.128537,2018-07-03,2018,184
-31.562506,-56.00521,-10.596676,19.061516,-7.09706,-5.0932937,2018-07-04,2018,185
-44.9312,-58.252663,-5.350768,25.762869,-24.807108,-2.657584,2018-07-05,2018,186
-31.91653,-63.84172,3.558499,35.23479,-12.00204,2.860592,2018-07-06,2018,187
-17.29468,-46.038303,0.48270506,49.668503,-11.801723,3.235793,2018-07-07,2018,188
-23.086884,-32.312912,-4.0647492,56.11433,-12.574621,11.039001,2018-07-08,2018,189
-51.873234,-20.35023,10.389027,36.29349,-25.00239,4.5771914,2018-07-09,2018,190
-56.607777,0.34180623,19.274279,24.551495,-22.888027,-4.1763806,2018-07-10,2018,191
-43.345993,5.4770465,22.279202,9.575855,-18.987038,-10.779628,2018-07-11,2018,192
-10.489405,-11.679668,25.253143,-7.584794,-7.959742,-7.097062,2018-07-12,2018,193
29.682568,-34.33216,20.507864,-10.791874,0.9923706,2.7214553,2018-07-13,2018,194
63.89019,-44.746475,18.836535,-7.3094954,13.288361,3.6737247,2018-07-14,2018,195
55.83152,-35.04967,16.101908,2.600496,8.968484,-3.7405741,2018-07-15,2018,196
60.880573,-28.431492,16.275322,-0.63744813,2.1003842,-5.567623,2018-07-16,2018,197
48.069916,-19.786314,5.7531962,2.3352685,-2.6111686,-11.396651,2018-07-17,2018,198
46.399197,1.1995451,4.3969626,13.656311,-9.142764,-4.167324,2018-07-18,2018,199
43.355545,14.070461,5.7231793,10.770671,-12.61342,6.0440445,2018-07-19,2018,200
53.988163,14.088134,13.146377,4.424772,-10.891092,12.971187,2018-07-20,2018,201
55.611504,-14.570381,12.324786,-14.496407,1.4251775,8.408771,2018-07-21,2018,202
32.727646,-35.46101,2.4282856,-10.755783,9.667946,-8.169373,2018-07-22,2018,203
24.219265,-37.589268,-1.2552248,-5.607461,9.125082,-15.949045,2018-07-23,2018,204
21.159992,-25.750961,-1.9535525,0.077247456,5.962962,-21.306322,2018-07-24,2018,205
17.161636,-12.292554,-2.994032,3.3387663,-3.6300118,-23.010817,2018-07-25,2018,206
16.997435,-7.9266458,-4.59778,-2.470382,-9.125043,-19.717922,2018-07-26,2018,207
8.507747,-3.6356091,-8.860265,-1.9832066,-15.980438,-21.231825,2018-07-27,2018,208
6.768435,7.817245,-4.5674257,8.339997,-22.896566,-12.458726,2018-07-28,2018,209
6.618338,19.282543,-0.10091897,19.625326,-26.066265,-1.503095,2018-07-29,2018,210
-9.80619,25.73009,5.1803904,12.906403,-33.35844,0.06239466,2018-07-30,2018,211
2.078943,34.489056,18.88809,19.096684,-29.75132,11.4716015,2018-07-31,2018,212
34.8683,43.344624,29.62386,33.021656,-8.749588,28.139227,2018-08-01,2018,213
50.13197,48.006268,32.94386,34.587616,8.440572,28.901995,2018-08-02,2018,214
47.088913,49.118065,30.978155,32.145813,16.066662,16.873623,2018-08-03,2018,215
26.465227,53.551395,35.524746,34.440388,15.355496,-0.5461672,2018-08-04,2018,216
-15.702627,57.984066,37.883167,16.273718,19.959995,-23.068848,2018-08-05,2018,217
-43.8652,57.10147,42.021603,-2.6182256,25.177013,-28.369022,2018-08-06,2018,218
-49.01639,48.398182,38.61569,-14.990726,21.89528,-24.314568,2018-08-07,2018,219
-47.023483,24.724575,32.33848,-33.09173,12.694813,-11.257348,2018-08-08,2018,220
-40.3562,10.040489,31.261646,-31.018917,0.3471806,-0.94830596,2018-08-09,2018,221
-24.95059,12.876403,27.45906,-16.981966,-8.532761,-3.3414018,2018-08-10,2018,222
8.613546,21.225666,34.500874,-7.993364,-8.844906,1.2213426,2018-08-11,2018,223
23.451078,33.61334,35.618477,5.220447,-12.095527,2.8090336,2018-08-12,2018,224
14.346648,35.55248,33.24507,-0.8756917,-15.613395,-7.30735,2018-08-13,2018,225
10.89082,18.11213,36.186306,-28.37217,-7.7772727,-8.342418,2018-08-14,2018,226
19.36045,-11.895937,24.986755,-34.02787,-1.3768944,-2.9713986,2018-08-15,2018,227
25.074379,-26.860909,16.241776,-20.509378,-1.3766252,-8.583418,2018-08-16,2018,228
38.67973,-22.547419,11.946754,-6.1539493,-6.727998,-13.697531,2018-08-17,2018,229
45.12216,-21.686216,9.990043,-0.40172657,-9.671737,-23.622328,2018-08-18,2018,230
46.15543,-23.928076,10.93709,-3.9764886,-4.8613315,-28.641228,2018-08-19,2018,231
55.513897,-30.010496,10.464036,-14.01622,6.3641953,-20.600533,2018-08-20,2018,232
62.680466,-32.766937,10.688238,-10.88823,9.582675,-9.830155,2018-08-21,2018,233
63.167732,-34.91445,8.121942,-4.439465,3.715672,-11.957019,2018-08-22,2018,234
83.01685,-24.390003,9.510466,-6.6827707,0.9509796,-13.30322,2018-08-23,2018,235
99.97279,-9.265264,9.948459,-4.5360794,-0.6012552,-16.999792,2018-08-24,2018,236
96.35333,5.446258,13.872454,2.0496287,-6.654657,-20.083689,2018-08-25,2018,237
95.64937,17.358738,21.885635,7.5828667,-18.422094,-10.642152,2018-08-26,2018,238
91.534996,23.046474,25.2012,4.9255133,-27.454838,-8.769291,2018-08-27,2018,239
76.09524,25.790287,27.38623,-2.1356516,-31.203957,-16.300396,2018-08-28,2018,240
68.697586,26.814322,28.847857,-11.593484,-29.137535,-12.940124,2018-08-29,2018,241
66.76692,28.64066,28.651121,-13.769714,-27.229979,-10.509975,2018-08-30,2018,242
67.554245,28.751623,26.722889,-12.771086,-26.302895,-12.313137,2018-08-31,2018,243
109.29738,-7.7625327,-46.59451,-18.234438,7.9214935,8.735552,2019-05-01,2019,121
113.67514,5.4214396,-38.371662,-11.87046,6.03117,5.679367,2019-05-02,2019,122
115.61019,13.187196,-38.5322,-7.74554,2.404425,6.0159097,2019-05-03,2019,123
106.44133,15.209672,-34.936993,-11.248372,-6.5962625,-3.2326176,2019-05-04,2019,124
115.84737,9.805991,-28.511972,-24.71353,-3.0996869,0.43447384,2019-05-05,2019,125
129.68054,-0.20913121,-25.652945,-30.649551,2.7493122,7.9853454,2019-05-06,2019,126
143.53853,-4.395253,-24.961523,-30.258522,8.969388,12.626798,2019-05-07,2019,127
148.3195,-8.023407,-26.156748,-29.043837,12.570359,15.348792,2019-05-08,2019,128
135.79819,-4.701392,-33.188335,-25.582197,6.7411466,10.52997,2019-05-09,2019,129
106.038475,8.294082,-44.650494,-13.514508,-9.827713,7.5549054,2019-05-10,2019,130
90.72435,21.931448,-40.569218,-4.3255515,-19.481838,10.983448,2019-05-11,2019,131
105.07565,23.343412,-30.932795,-10.022784,-19.912498,16.238394,2019-05-12,2019,132
101.21071,29.602144,-31.734653,-3.25662,-10.508677,22.833239,2019-05-13,2019,133
92.81582,38.466816,-34.29954,6.9446173,-5.2106514,26.145866,2019-05-14,2019,134
96.13298,40.810596,-34.284325,8.980761,-1.4261738,31.329536,2019-05-15,2019,135
55.094837,36.076817,-37.461582,-4.5601344,-13.330135,22.010986,2019-05-16,2019,136
29.695145,32.614426,-29.303698,-28.002422,-26.422874,9.189078,2019-05-17,2019,137
45.193863,35.891323,-31.09756,-24.259312,-21.839745,16.084547,2019-05-18,2019,138
21.43001,41.953156,-30.40184,-26.163242,-15.933598,6.6210318,2019-05-19,2019,139
6.1923065,39.234825,-23.362339,-37.74853,-16.892656,5.2764835,2019-05-20,2019,140
18.311201,44.514984,-21.103857,-13.621133,-15.46977,8.511219,2019-05-21,2019,141
18.802185,23.017239,-24.648441,-34.611347,-8.6163435,7.417957,2019-05-22,2019,142
3.3662477,-10.257693,-38.850525,-43.388927,-2.2428594,1.426967,2019-05-23,2019,143
54.201874,-38.43953,-36.73753,-40.0548,9.753805,9.519047,2019-05-24,2019,144
63.701664,-48.62031,-49.14804,-7.4969316,18.705257,1.563636,2019-05-25,2019,145
35.622997,-43.12141,-61.81773,11.699776,9.463446,-12.524716,2019-05-26,2019,146
17.588583,-30.539722,-66.8473,25.28757,12.434436,-23.85406,2019-05-27,2019,147
22.214594,-0.30416676,-52.924927,41.346687,7.017569,-18.729319,2019-05-28,2019,148
27.20635,21.185013,-43.056324,55.35765,7.832377,-4.5458016,2019-05-29,2019,149
-5.507134,37.95524,-47.310093,63.563747,3.4687037,-9.958279,2019-05-30,2019,150
-40.632122,58.259262,-35.413326,59.62026,-3.5861406,-8.949105,2019-05-31,2019,151
-52.48871,70.25316,-15.167962,56.55956,-8.02699,11.802725,2019-06-01,2019,152
-37.650635,47.507584,-23.835579,27.531822,-24.32915,14.004544,2019-06-02,2019,153
-33.9877,35.402725,-23.197187,-6.2362895,-19.12616,0.24542196,2019-06-03,2019,154
-39.84747,17.686365,-33.353706,-33.28295,-25.754938,-6.0588717,2019-06-04,2019,155
-34.96436,26.874788,-30.30118,-20.428522,-23.39346,-9.686871,2019-06-05,2019,156
-11.300387,44.44754,-27.30346,-1.6831739,-15.007569,-15.454913,2019-06-06,2019,157
-38.080452,51.000793,-23.439648,-3.884738,-20.946716,-18.946192,2019-06-07,2019,158
-66.75143,59.720715,-13.87096,-7.9355783,-14.136111,-21.411453,2019-06-08,2019,159
-64.53209,69.051674,-5.016372,6.980392,1.6639541,-19.533806,2019-06-09,2019,160
-104.66922,61.615158,2.7275684,-15.923587,-2.8415031,-19.055449,2019-06-10,2019,161
-112.84678,21.02577,18.135523,-50.67174,-5.473516,3.6366615,2019-06-11,2019,162
-87.38312,-29.667711,25.447973,-47.346527,-0.28595787,23.193438,2019-06-12,2019,163
-50.13322,-63.87291,7.0363135,-18.646528,3.0876963,15.731389,2019-06-13,2019,164
20.178532,-71.108604,-2.9620862,-15.19205,12.15058,9.243276,2019-06-14,2019,165
18.66072,-44.77496,-9.874729,6.535494,17.167952,2.005667,2019-06-15,2019,166
16.124744,-15.895235,-8.832496,19.843374,-0.7839251,6.4342966,2019-06-16,2019,167
10.719875,6.5250525,-4.1480947,27.71001,-15.060559,17.576244,2019-06-17,2019,168
33.58333,14.274218,0.6940211,23.222023,-11.870577,24.208496,2019-06-18,2019,169
61.454735,-5.153987,2.352986,-15.739048,-10.579964,6.5313044,2019-06-19,2019,170
84.85278,-36.585327,-5.189403,-32.418304,9.57334,-2.4543145,2019-06-20,2019,171
60.623592,-39.52736,-29.10546,-4.918748,16.02796,-9.472732,2019-06-21,2019,172
49.453827,-10.989014,-21.671814,17.44094,13.22185,-8.707098,2019-06-22,2019,173
50.801273,4.8093224,-22.666533,14.735716,10.328803,-9.3103075,2019-06-23,2019,174
0.8501391,10.970464,-27.5521,-4.8548217,-10.743367,-27.476118,2019-06-24,2019,175
-13.8302555,19.9504,-20.62224,24.472649,-6.485196,-13.834174,2019-06-25,2019,176
-42.823658,26.201508,-12.957067,20.527102,11.559825,-16.196451,2019-06-26,2019,177
-27.164804,21.860178,0.32010525,6.6505775,32.31793,-12.336485,2019-06-27,2019,178
-13.137192,30.98921,1.9772931,4.417898,40.110203,-20.572193,2019-06-28,2019,179
-32.84234,30.346865,1.0453109,-5.737616,38.7802,-23.88613,2019-06-29,2019,180
-51.43139,11.176283,8.996021,-26.88271,18.231651,-9.573525,2019-06-30,2019,181
-56.38286,-9.873924,9.873509,-28.209736,-0.33484912,-1.9621694,2019-07-01,2019,182
-31.161442,-0.23432443,12.045151,-18.679602,-5.5424237,-0.24540302,2019-07-02,2019,183
8.770108,26.511944,14.570429,0.20863901,3.7877164,0.15420008,2019-07-03,2019,184
17.708973,47.751705,12.5566025,12.858357,8.360398,-4.626861,2019-07-04,2019,185
11.621721,60.32488,17.668636,18.314886,7.9483533,-12.166306,2019-07-05,2019,186
2.05625,64.99129,22.540577,17.839203,5.4809113,-17.110361,2019-07-06,2019,187
-21.67107,71.75028,18.364254,7.3834534,-1.7787904,-29.647013,2019-07-07,2019,188
-24.154402,74.24947,15.544645,11.77688,8.795086,-29.71921,2019-07-08,2019,189
-45.918472,73.97488,16.588821,-1.2478325,16.116644,-31.458273,2019-07-09,2019,190
-23.83687,69.94205,9.433799,3.3480277,19.117142,-30.539864,2019-07-10,2019,191
-31.29142,60.510494,-5.463312,2.8522203,20.20892,-26.95191,2019-07-11,2019,192
-61.433426,46.53075,-2.8673375,-12.389994,7.7921095,-22.978666,2019-07-12,2019,193
-92.11915,25.16697,12.31498,-44.43938,-9.509494,-13.999785,2019-07-13,2019,194
-88.772484,8.67579,22.400692,-54.824497,-9.857313,-7.2929106,2019-07-14,2019,195
-86.34604,-10.823518,24.555367,-57.587166,-10.489402,-3.1926455,2019-07-15,2019,196
-78.98671,-12.789629,24.878855,-47.6533,-8.7684765,-3.0938952,2019-07-16,2019,197
-33.474854,11.5173025,10.093085,-23.230658,-7.1770205,-14.011688,2019-07-17,2019,198
9.83693,18.954073,11.00343,-14.662369,-3.2917118,-11.798562,2019-07-18,2019,199
0.8846261,-12.956969,13.763044,-34.919506,2.751473,-14.246059,2019-07-19,2019,200
-12.039093,-44.546,0.53755504,-22.038795,8.585558,-14.897037,2019-07-20,2019,201
-23.473766,-49.776653,-2.972032,1.2836314,-1.8002294,-19.673512,2019-07-21,2019,202
-29.867508,-35.555904,-0.68645823,17.307161,-9.663598,-19.65686,2019-07-22,2019,203
-20.934578,-16.371555,1.1398815,27.37726,-11.02942,-16.819757,2019-07-23,2019,204
-9.163439,-4.162852,5.0666933,18.45197,-10.963399,-19.830528,2019-07-24,2019,205
-5.0646267,-6.406588,-1.8697935,22.854652,1.9756273,-29.370878,2019-07-25,2019,206
-34.05717,-6.907395,-3.0841455,14.344866,0.40228692,-34.442703,2019-07-26,2019,207
-20.342558,3.0628462,5.663054,5.8750806,1.9191066,-27.95348,2019-07-27,2019,208
-16.376463,-17.522814,-2.1220324,-18.084711,0.3024325,-14.467847,2019-07-28,2019,209
4.83185,-41.432228,-0.53679895,-13.308837,-1.3425586,-17.129095,2019-07-29,2019,210
8.817282,-37.56819,-0.28625232,3.7279098,-0.12934002,-28.108261,2019-07-30,2019,211
15.884595,-3.762845,5.8443236,24.60019,-15.226691,-18.665237,2019-07-31,2019,212
12.221532,20.920002,16.534338,26.79515,-23.66833,-12.468909,2019-08-01,2019,213
59.743572,25.326244,24.09147,23.869143,-9.441591,7.3634677,2019-08-02,2019,214
45.758823,34.97344,24.749817,17.090567,-8.344785,11.064969,2019-08-03,2019,215
33.76755,29.275234,39.839317,-7.702983,-6.209972,-0.7294567,2019-08-04,2019,216
16.246834,2.102322,28.613771,-32.071693,9.315764,4.1648,2019-08-05,2019,217
3.3047364,-14.57158,16.106358,-31.142643,7.371713,3.596843,2019-08-06,2019,218
4.642059,-9.812265,16.776705,-16.150837,4.5528946,3.5709805,2019-08-07,2019,219
20.407269,7.0751543,22.150652,-0.16451345,5.452088,8.910468,2019-08-08,2019,220
41.15541,21.860357,18.534775,11.342546,9.915712,10.05825,2019-08-09,2019,221
28.091063,31.370163,10.770684,12.950375,12.175384,-0.91061014,2019-08-10,2019,222
18.620663,40.7322,12.1298275,8.563736,3.3859692,-19.657806,2019-08-11,2019,223
23.590153,47.873928,18.979315,14.713792,-3.054086,-24.913095,2019-08-12,2019,224
6.6942015,55.103535,24.206625,5.6915836,-10.28025,-36.56804,2019-08-13,2019,225
